experiment,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std
d_mobilenet_resnet50_umap_40_adaboost,10,0.7663865546218487,0.7941176470588235,0.8235294117647058,0.7956302521008404,0.051818154224812306,0.7765151515151515,0.8,0.8207720588235294,0.804137231447603,0.04646997036395084,0.7765151515151515,0.8,0.8207720588235294,0.804137231447603,0.04646997036395084,0.7444444444444445,0.793939393939394,0.8308823529411765,0.7813661501896796,0.07412081544633792,0.7645833333333333,0.793939393939394,0.8233762254901961,0.7927516908186412,0.05556257151043179,0.7655228758169934,0.7946282679738561,0.8256740196078431,0.7951184640522875,0.053538570880244704,0.5384281195161719,0.5892556509887896,0.6524792747170838,0.6010272464710879,0.1004694382140093,0.7205882352941176,0.8180147058823529,0.8621323529411764,0.768014705882353,0.1295598760649567,0.7647058823529411,0.7777777777777778,0.875,0.8222222222222222,0.09340537792943693,0.7679738562091503,0.7836257309941521,0.8404977375565611,0.8155149374189623,0.0795898964293458,0.7454545454545455,0.8110119047619048,0.8558823529411765,0.7972913932472756,0.0747427125286384,0.8337418300653594,0.847750865051903,0.8711072664359861,0.8514874086889659,0.032500009225029554
d_mobilenet_resnet50_umap_40_gaussian_nb,10,0.698109243697479,0.7352941176470589,0.7697478991596639,0.7457142857142858,0.05971210947813598,0.7241758241758242,0.7669683257918551,0.7844129554655871,0.7662492663111857,0.050350801396874964,0.7241758241758242,0.7669683257918551,0.7844129554655871,0.7662492663111857,0.050350801396874964,0.6562847608453838,0.7084639498432602,0.7610294117647058,0.7194540279454891,0.07502938748847249,0.6935269958073073,0.7322539529436081,0.7684791021671826,0.7428516471283374,0.06138288823969676,0.694546568627451,0.7352941176470589,0.7683823529411765,0.7441380718954249,0.05999960065504446,0.397745152246103,0.4818852423541813,0.5407888026543488,0.4952376927889066,0.11735006055401317,0.5974264705882353,0.6654411764705883,0.75,0.6768382352941177,0.10118201007977236,0.7679738562091503,0.8235294117647058,0.8333333333333334,0.8114379084967321,0.0534779622276948,0.75,0.7669683257918551,0.8176470588235294,0.7738418444300796,0.05923947126447377,0.6824162679425837,0.7182539682539683,0.7610294117647058,0.7285907504947752,0.06700286489179655,0.7781141868512111,0.8115148019992311,0.841546820934256,0.8149611928104574,0.0687355626370205
d_mobilenet_resnet50_umap_50_decision_tree,10,0.45588235294117646,0.5441176470588236,0.6132352941176471,0.5557983193277312,0.11068729439933393,0.4268774703557312,0.47857142857142854,0.5387387387387388,0.49909228870133493,0.1239525666851359,0.4268774703557312,0.47857142857142854,0.5387387387387388,0.49909228870133493,0.1239525666851359,0.4678571428571428,0.6084724005134787,0.7,0.5906699742394802,0.12470391127712016,0.44998650852309385,0.5345117908932776,0.5831140350877193,0.5448811314704075,0.11043560820651799,0.45501429738562094,0.5441176470588236,0.6147875816993464,0.5570874183006536,0.11154796167612666,-0.09013357226620047,0.09078412990032035,0.2902070239356906,0.12491302963002919,0.23292260133513534,0.49999999999999994,0.7058823529411765,0.8207720588235294,0.6746323529411764,0.18193680445966248,0.31781045751633985,0.42810457516339867,0.5343137254901961,0.43954248366013077,0.13281051827262033,0.44999999999999996,0.53,0.5714285714285714,0.5310515568546259,0.09597360512283344,0.4779411764705882,0.5708502024291497,0.7642857142857142,0.6071217211580989,0.15823599196750499,0.45501429738562094,0.5441176470588235,0.6147875816993464,0.5570874183006536,0.11154796167612661
d_mobilenet_resnet50_umap_50_rbf_svm,10,0.678781512605042,0.6957983193277311,0.7058823529411765,0.6989075630252102,0.07804933968245974,0.6857142857142857,0.7058823529411765,0.7211538461538461,0.7037738863775016,0.09150006141647458,0.6857142857142857,0.7058823529411765,0.7211538461538461,0.7037738863775016,0.09150006141647458,0.6666666666666666,0.6857142857142857,0.7012867647058824,0.6910449162228101,0.06988026722803362,0.6775316081767695,0.693734335839599,0.7056270424836601,0.6974094013001559,0.0783724837015931,0.678564133986928,0.696078431372549,0.7058823529411765,0.6990808823529411,0.0756466299342746,0.35830229784691614,0.3925863641449111,0.4139243372941117,0.40180993262729503,0.15345381662284635,0.6571691176470589,0.6966911764705883,0.7058823529411765,0.6834558823529412,0.065111483152896,0.6666666666666666,0.7058823529411765,0.7745098039215687,0.7147058823529411,0.13059225886360692,0.6666666666666666,0.7058823529411765,0.7285714285714285,0.7061387631975867,0.1022597044653462,0.6710526315789473,0.6966911764705883,0.7058823529411765,0.6993957886798444,0.060020645157738375,0.7820069204152249,0.8024257497116494,0.8192041522491349,0.8006307670126874,0.05867345184892665
d_mobilenet_resnet50_umap_50_linear_svm,10,0.7647058823529411,0.7827731092436975,0.7941176470588235,0.7780672268907562,0.04619462927211198,0.7704991087344029,0.7894736842105263,0.8153846153846154,0.7911048918169661,0.042895263006071015,0.7704991087344029,0.7894736842105263,0.8153846153846154,0.7911048918169661,0.042895263006071015,0.7374999999999999,0.7616632860040567,0.796969696969697,0.7618182388234898,0.05414978482183058,0.7622291021671825,0.7796517985946299,0.793939393939394,0.776461565320228,0.046839955389047276,0.7614889705882353,0.7818627450980392,0.7948835784313726,0.777062908496732,0.04662594992988017,0.5285189980804627,0.5669183998129803,0.6089070039196952,0.5597650133780475,0.09373061617590507,0.6920955882352942,0.7352941176470589,0.8005514705882353,0.73125,0.07795986488243487,0.7679738562091503,0.8055555555555556,0.8700980392156863,0.8228758169934641,0.06353293814982541,0.7647058823529411,0.7817460317460317,0.8500000000000001,0.800718954248366,0.06283225295049379,0.7329545454545454,0.7573529411764706,0.8067434210526316,0.7648475857647685,0.05333198841501532,0.796109068627451,0.8254517493271818,0.8641868512110726,0.83464292579777,0.04650748790751451
d_mobilenet_resnet50_umap_50_mlp,10,0.678781512605042,0.7058823529411765,0.7300420168067228,0.7105882352941177,0.044167549919019534,0.632183908045977,0.7200854700854701,0.7481231231231231,0.691824210485468,0.07856934992127067,0.632183908045977,0.7200854700854701,0.7481231231231231,0.691824210485468,0.07856934992127067,0.7068311195445921,0.7161172161172161,0.7321187584345479,0.7199952200417845,0.04174830252216124,0.6723781409543368,0.7033077485380117,0.7284258879372731,0.7059097152636262,0.049027712105561935,0.6781045751633987,0.7058823529411764,0.7279922385620915,0.7107434640522877,0.04550730192356813,0.370307860305366,0.41915174364976315,0.4578162919851446,0.4314498052445769,0.0827257920158836,0.6920955882352942,0.8180147058823529,0.8235294117647058,0.7669117647058823,0.10166695028984582,0.5441176470588236,0.7222222222222222,0.7540849673202614,0.6545751633986928,0.1294881232733447,0.6439393939393939,0.7100840336134454,0.7305555555555555,0.6885293000772876,0.04967291784975466,0.7258771929824561,0.75,0.7756410256410257,0.7536116734143049,0.058448249769766564,0.7510723039215685,0.7781442233756248,0.8022395232602845,0.7946979527104959,0.06892004584791421
d_mobilenet_resnet50_umap_50_logistic,10,0.7371848739495799,0.7647058823529411,0.8088235294117647,0.7780672268907562,0.0638587273375833,0.7361111111111112,0.7894736842105263,0.8153214774281805,0.7824430904552764,0.0749174629001903,0.7361111111111112,0.7894736842105263,0.8153214774281805,0.7824430904552764,0.0749174629001903,0.725,0.7416666666666667,0.8127690100430416,0.7664474732982625,0.07069281806302456,0.7248534694649272,0.7614035087719297,0.8086192810457515,0.7744452818767693,0.06579974406516755,0.735702614379085,0.7621527777777778,0.8109681372549019,0.7772263071895424,0.06463621257184389,0.518360486219513,0.5279995934915502,0.6257595281838139,0.5688378594469357,0.12699675660114024,0.6920955882352942,0.7573529411764706,0.8474264705882353,0.7547794117647059,0.12247608123555133,0.7361111111111112,0.8055555555555556,0.8823529411764706,0.7996732026143791,0.14110055047310632,0.7169117647058824,0.7817460317460317,0.8733031674208145,0.7998758396746013,0.10653796952376729,0.725,0.7638888888888888,0.8586309523809523,0.7844495798319329,0.07839653286744296,0.8129084967320261,0.870242214532872,0.9186010188389082,0.8632881584006153,0.057530727090974516
d_mobilenet_resnet50_umap_50_random_forest,10,0.7941176470588235,0.8088235294117647,0.8529411764705882,0.8157983193277311,0.03635806864808952,0.7689655172413793,0.8116554054054055,0.8484848484848485,0.8063179981714466,0.055217849913057046,0.7689655172413793,0.8116554054054055,0.8484848484848485,0.8063179981714466,0.055217849913057046,0.8,0.8269230769230769,0.8387096774193549,0.8207623559236461,0.02898566677659864,0.7903006112127358,0.8084280303030303,0.8525572073959171,0.8135401770475463,0.038231455529401125,0.792279411764706,0.8093341503267973,0.8529411764705882,0.8163398692810457,0.036105426829107334,0.5871105164534777,0.6335206102158326,0.714629569497114,0.6456801125803598,0.06536331042109145,0.7766544117647058,0.8823529411764706,0.9402573529411764,0.8617647058823529,0.08114559065019164,0.6764705882352942,0.7777777777777778,0.8308823529411765,0.7709150326797386,0.12478782881903124,0.7366310160427807,0.7894736842105263,0.8250000000000001,0.7952706516348999,0.08332142811392833,0.8130252100840336,0.8708333333333333,0.9147727272727273,0.8639951147923284,0.05454016176465347,0.8754340277777778,0.9013840830449826,0.9310526600346023,0.9037761918492888,0.04056551018539635
d_mobilenet_resnet50_umap_50_adaboost,10,0.7195378151260504,0.75,0.8235294117647058,0.7722689075630251,0.059809005353360825,0.7446428571428572,0.780952380952381,0.8176470588235294,0.7845980691346716,0.047588581085938164,0.7446428571428572,0.780952380952381,0.8176470588235294,0.7845980691346716,0.047588581085938164,0.6941964285714286,0.7350649350649351,0.8349146110056926,0.7526839087336691,0.08405669878424378,0.717894523239918,0.7461038961038962,0.8229102167182663,0.7686409889341703,0.06215314146807738,0.7181372549019608,0.7504084967320261,0.8256740196078431,0.7711397058823529,0.061811467330797704,0.45561139493435715,0.518614836453385,0.6625071588962064,0.5554281976446008,0.12263212727292504,0.6029411764705883,0.7573529411764706,0.8474264705882353,0.7363970588235293,0.15198104308349578,0.7328431372549019,0.7777777777777778,0.875,0.8058823529411765,0.09099871266889702,0.7374999999999999,0.7698412698412698,0.8136363636363637,0.7906964604023428,0.07578734260161692,0.6967391304347825,0.7573529411764706,0.85625,0.7785491256399184,0.09948813698513513,0.7830161476355249,0.838715878508266,0.8701160611303345,0.8335231641676278,0.05941044335494131
d_mobilenet_resnet50_umap_50_gaussian_nb,10,0.7132352941176471,0.7680672268907562,0.7941176470588235,0.7692436974789916,0.06430899171522528,0.7308558558558559,0.7823529411764706,0.8081081081081082,0.7832080496786379,0.061609381368200246,0.7308558558558559,0.7823529411764706,0.8081081081081082,0.7832080496786379,0.061609381368200246,0.7068311195445921,0.7490196078431373,0.7844574780058651,0.752204229199011,0.07026115890117722,0.7127160367198319,0.7656862745098039,0.7935800903542839,0.7677061394388244,0.06482140188098633,0.7125714869281046,0.7663398692810457,0.7948835784313726,0.7682393790849673,0.0645801803184517,0.42791321022162176,0.5418911364105103,0.595524641247595,0.5413313655501761,0.129681244869989,0.6571691176470589,0.7058823529411765,0.8005514705882353,0.7194852941176471,0.08116132075406138,0.7679738562091503,0.7777777777777778,0.8872549019607843,0.8169934640522876,0.07634603689732124,0.7333333333333333,0.7647058823529411,0.8543956043956044,0.7919543201896142,0.07785719466976335,0.7112299465240642,0.743421052631579,0.8088235294117647,0.7543320198892954,0.06351785191181576,0.7837370242214533,0.820069204152249,0.836361014994233,0.8149173394848136,0.05805745452722822
d_mobilenet_resnet50_umap_75_decision_tree,10,0.5514705882352942,0.6176470588235294,0.661764705882353,0.6032773109243698,0.10717018746644712,0.5277777777777778,0.61337513061651,0.6436293436293437,0.5950180635437389,0.11284962865078563,0.5277777777777778,0.61337513061651,0.6436293436293437,0.5950180635437389,0.11284962865078563,0.5201612903225806,0.6173160173160173,0.6788617886178863,0.6047525292158975,0.11223142416096019,0.5460140018066848,0.6159814611427514,0.6563183942494287,0.5998852963798181,0.10618392461728968,0.5514705882352942,0.6176470588235294,0.6700367647058824,0.6043504901960783,0.10782673639412733,0.10335173093081085,0.23737399113119725,0.3646238239570015,0.2145620213141355,0.21892661540819933,0.5294117647058824,0.6066176470588236,0.7711397058823529,0.6312500000000001,0.15850141703540038,0.4583333333333333,0.5882352941176471,0.6911764705882353,0.5774509803921568,0.13717750350851005,0.5458333333333334,0.6099033816425121,0.6383928571428572,0.5903411608731975,0.10272572562132008,0.5447368421052632,0.6180555555555556,0.7,0.6304873424648967,0.13126526192831067,0.5514705882352942,0.6176470588235294,0.6700367647058824,0.6043504901960783,0.10782673639412736
d_mobilenet_resnet50_umap_75_rbf_svm,10,0.6544117647058824,0.6857142857142857,0.7279411764705883,0.6989075630252101,0.08511816470268592,0.6666666666666666,0.7018315018315018,0.7430555555555556,0.7023900013868056,0.09628674448991993,0.6666666666666666,0.7018315018315018,0.7430555555555556,0.7023900013868056,0.09628674448991993,0.6456356736242884,0.6857142857142857,0.704133064516129,0.6924865143674441,0.07920862275931592,0.6543417366946779,0.6836346449249675,0.7261280938196262,0.6974382578771249,0.08535187829934471,0.6544117647058824,0.684640522875817,0.7279411764705883,0.6988970588235294,0.0830249886210716,0.3089765829424361,0.37297852100765616,0.4622296364081592,0.40143469984892394,0.1685611546827246,0.6470588235294118,0.6672794117647058,0.7058823529411765,0.6889705882352942,0.07706375027906572,0.6519607843137255,0.6862745098039216,0.7745098039215687,0.7088235294117646,0.13234688923466828,0.6519607843137255,0.6904761904761905,0.7359649122807017,0.7027948547840188,0.10743438946351348,0.6666666666666666,0.6858552631578947,0.7044117647058824,0.7023369651504326,0.07076588882923689,0.7664359861591695,0.7937692233756248,0.8127162629757785,0.7952650422914264,0.06071234472871327
d_mobilenet_resnet50_umap_75_linear_svm,10,0.7352941176470589,0.753781512605042,0.7941176470588235,0.7634453781512605,0.05256450113279097,0.7377622377622378,0.7785547785547786,0.7973684210526316,0.7772046013841679,0.051747604937329474,0.7377622377622378,0.7785547785547786,0.7973684210526316,0.7772046013841679,0.051747604937329474,0.7068311195445921,0.7380952380952381,0.796969696969697,0.7454531705998205,0.05980306963218352,0.7308484618829446,0.7504288015323669,0.793939393939394,0.7613288859919942,0.05307325755526327,0.7352941176470589,0.7503063725490197,0.7948835784313725,0.7620098039215686,0.05214499852434271,0.47607789794572464,0.5102936865613268,0.5892556509887896,0.531062520664408,0.1055811812928323,0.6571691176470589,0.7279411764705883,0.7647058823529411,0.713235294117647,0.08499284747254753,0.7679738562091503,0.8055555555555556,0.8700980392156863,0.8107843137254903,0.07848355199648842,0.7328431372549019,0.7817460317460317,0.8214285714285714,0.7879379444085326,0.06964247653747531,0.707983193277311,0.75,0.8045112781954887,0.7503679821210781,0.05698714054995211,0.8074538638985006,0.8268995098039216,0.8676470588235294,0.838522443291042,0.04330196721440653
d_mobilenet_resnet50_umap_75_mlp,10,0.625,0.6764705882352942,0.7300420168067228,0.6873109243697479,0.0877188657495684,0.5813492063492063,0.6833333333333333,0.7440381558028617,0.6689146403573648,0.12384085147911628,0.5813492063492063,0.6833333333333333,0.7440381558028617,0.6689146403573648,0.12384085147911628,0.6460980036297641,0.6988372093023256,0.7190860215053764,0.691398081743997,0.08353209235758693,0.6086834733893558,0.668734335839599,0.7255953000121357,0.6801563610506809,0.09152457439872473,0.6229575163398693,0.676470588235294,0.7303921568627452,0.6871119281045752,0.08622412769092322,0.28054493023266835,0.36900328979956376,0.4667658856629552,0.38788515086283504,0.17109871671799592,0.6029411764705883,0.7573529411764706,0.8207720588235294,0.7180147058823529,0.12808629832022597,0.49999999999999994,0.6388888888888888,0.8120915032679739,0.6562091503267974,0.19861467905408428,0.5933503836317136,0.6666666666666666,0.7603383458646616,0.6884471475937353,0.12399216828062115,0.6704545454545454,0.7136363636363636,0.75,0.7142463092463093,0.07023740595535051,0.7411542435601692,0.7854671280276816,0.8370818915801614,0.794108035371011,0.06738702184442806
d_mobilenet_resnet50_umap_75_logistic,10,0.7132352941176471,0.7533613445378151,0.8602941176470588,0.7810084033613445,0.083300443100997,0.733974358974359,0.7734604105571847,0.8666666666666667,0.7942817426688394,0.07786565672020997,0.733974358974359,0.7734604105571847,0.8666666666666667,0.7942817426688394,0.07786565672020997,0.6880387931034483,0.745045045045045,0.8589527027027027,0.7587146982405603,0.10650603237525975,0.7110065760389037,0.7499418773612322,0.8595838782330718,0.7764982204546997,0.08705805452596717,0.711703431372549,0.7516339869281046,0.8599877450980392,0.7797998366013073,0.08392431727921482,0.4725902672549425,0.531772792666227,0.7223202428334659,0.5749124233728496,0.16016352022229716,0.6470588235294118,0.7555147058823529,0.8621323529411764,0.7305147058823529,0.15376898972509542,0.7222222222222222,0.8611111111111112,0.9281045751633986,0.8290849673202615,0.12141010349793067,0.7124999999999999,0.8076923076923077,0.91875,0.818621794871795,0.11534043254269741,0.7162698412698413,0.7564935064935066,0.8533834586466165,0.7740361003518899,0.0915437431767149,0.7939734717416378,0.8494809688581315,0.9184027777777778,0.8550557477893117,0.06486847231294018
d_mobilenet_resnet50_umap_75_random_forest,10,0.755672268907563,0.7941176470588235,0.8235294117647058,0.7926890756302519,0.04907008205722513,0.7506912442396314,0.80625,0.8185096153846154,0.7873090644461612,0.05814407987568463,0.7506912442396314,0.80625,0.8185096153846154,0.7873090644461612,0.05814407987568463,0.7612732095490716,0.7993447993447993,0.8333333333333334,0.7954139623883784,0.04596270130315364,0.7545345459138563,0.7932207867691738,0.8229166666666667,0.79136151341727,0.049395972704308774,0.7570976307189543,0.7946282679738562,0.8235294117647058,0.7931168300653594,0.049270253997317014,0.530133791064511,0.5948131596536466,0.6515837655350015,0.5930218032963746,0.09892480397465367,0.7647058823529411,0.8474264705882353,0.8823529411764706,0.8261029411764707,0.07871902672902979,0.7099673202614379,0.7647058823529411,0.7777777777777778,0.7601307189542484,0.09966218970791196,0.7291666666666666,0.7770897832817337,0.7894736842105263,0.7746103140065989,0.07432364660719101,0.7735294117647058,0.8348416289592759,0.8642857142857143,0.8253436759319113,0.060858789901930645,0.8500051062091503,0.8813076701268743,0.9108996539792387,0.886148356401384,0.04237146782582233
d_mobilenet_resnet50_umap_75_adaboost,10,0.7352941176470589,0.7680672268907562,0.7941176470588235,0.7630252100840336,0.0675401199612249,0.7272727272727273,0.7947368421052632,0.8,0.7662622925860717,0.07621637803509973,0.7272727272727273,0.7947368421052632,0.8,0.7662622925860717,0.07621637803509973,0.7357142857142857,0.7498069498069498,0.780564263322884,0.7566561556419569,0.06371073859684138,0.7350649350649351,0.7640350877192982,0.7928462342255446,0.7614592241140142,0.06744627230147068,0.7352941176470589,0.7641952614379085,0.7926368464052287,0.76203022875817,0.067871639487031,0.4730762515267131,0.5412959586602306,0.5913229237272696,0.5292602851536501,0.1363028748562058,0.6875,0.7647058823529411,0.8088235294117647,0.7547794117647058,0.09152779272767032,0.7058823529411765,0.8006535947712419,0.8333333333333334,0.769281045751634,0.10305724802199616,0.7222222222222222,0.7817460317460317,0.828125,0.7657188644688645,0.07619524640945693,0.75,0.7559523809523809,0.7837301587301587,0.7688698964434258,0.07840951040714218,0.830161476355248,0.8494809688581315,0.8633067810457516,0.8473579873125721,0.055182489246576955
d_mobilenet_resnet50_umap_75_gaussian_nb,10,0.6907563025210084,0.7352941176470589,0.7867647058823529,0.7456302521008403,0.0660922574155429,0.719017094017094,0.7629937629937631,0.796969696969697,0.7596772296772297,0.06941321591882392,0.719017094017094,0.7629937629937631,0.796969696969697,0.7596772296772297,0.06941321591882392,0.6861607142857142,0.699666295884316,0.7592165898617511,0.7266901716192596,0.06910738575403616,0.6873815308795148,0.7313300294390395,0.7847402597402597,0.7431837006482447,0.06624107304016659,0.6884701797385622,0.7352941176470589,0.7848243464052287,0.7441789215686274,0.0658970529565256,0.3824865723611575,0.48522870382554417,0.5761265980407759,0.4957366448953878,0.1324062411115176,0.6305147058823529,0.6966911764705883,0.7058823529411765,0.6952205882352941,0.09388326744726343,0.7328431372549019,0.8006535947712419,0.8872549019607843,0.7931372549019607,0.0972621101724317,0.6941964285714286,0.7817460317460317,0.8333333333333334,0.7697420634920634,0.08042508885202199,0.6875,0.711111111111111,0.7532467532467533,0.7336273448773449,0.0698023376670466,0.773356401384083,0.7972234236831988,0.8221116878123798,0.8078773788927336,0.06716920907367253
d_mobilenet_resnet50_umap_100_decision_tree,10,0.4605042016806722,0.4705882352941176,0.5808823529411765,0.5064705882352941,0.09361866695017859,0.3678571428571428,0.4308712121212121,0.5425646551724138,0.45143478323678543,0.12363207606689355,0.3678571428571428,0.4308712121212121,0.5425646551724138,0.45143478323678543,0.12363207606689355,0.5032051282051282,0.5381578947368422,0.6143162393162394,0.5486023574181469,0.07553676884729539,0.4540196852696853,0.46595394736842105,0.5773720711759505,0.5000185703274662,0.09626647845077715,0.4620098039215686,0.4705882352941176,0.5808823529411765,0.5086601307189542,0.09285969260561971,-0.07760158677259035,-0.0598788205213947,0.16405137024062894,0.01626214500259015,0.18995502088619234,0.5441176470588236,0.625,0.6470588235294118,0.6117647058823529,0.0848902994300986,0.30882352941176466,0.40032679738562094,0.4779411764705882,0.40555555555555556,0.13246339653407338,0.45592105263157895,0.4772256728778468,0.5649350649350648,0.4997385013918194,0.07895534119345429,0.45629370629370625,0.4666666666666667,0.5958333333333333,0.5153962703962703,0.11744975824699631,0.4620098039215686,0.47058823529411764,0.5808823529411764,0.5086601307189542,0.09285969260561967
d_mobilenet_resnet50_umap_100_rbf_svm,10,0.6907563025210084,0.7058823529411765,0.7121848739495799,0.6988235294117647,0.05714587787918431,0.6920955882352942,0.7200854700854701,0.7368421052631579,0.7019444967269046,0.07224730121023908,0.6920955882352942,0.7200854700854701,0.7368421052631579,0.7019444967269046,0.07224730121023908,0.6666666666666666,0.6957983193277311,0.7181372549019608,0.6922202196775252,0.052573093391609496,0.6866048495929651,0.7033077485380117,0.7120098039215687,0.697082358202215,0.058097377451999825,0.6887254901960784,0.7058823529411764,0.7120098039215687,0.6997753267973856,0.05599232600701547,0.3829971932761902,0.41915174364976315,0.4269932495895894,0.4033758721287083,0.11118657798029334,0.6130514705882353,0.7058823529411765,0.75,0.6959558823529413,0.0863261946900118,0.661764705882353,0.7222222222222222,0.7638888888888888,0.70359477124183,0.10998457059474882,0.6896284829721362,0.7100840336134454,0.7222222222222222,0.6983643119866031,0.06930086311812063,0.6666666666666666,0.6966911764705883,0.7305555555555555,0.7089322523881348,0.06394749206047352,0.7820069204152249,0.8027681660899654,0.8258272058823529,0.8027285178777394,0.05925499216584027
d_mobilenet_resnet50_umap_100_linear_svm,10,0.7371848739495799,0.7794117647058822,0.8161764705882353,0.7752100840336134,0.060028017739993424,0.7494505494505495,0.7947368421052632,0.8277027027027027,0.7882148610438084,0.06075880858659784,0.7494505494505495,0.7947368421052632,0.8277027027027027,0.7882148610438084,0.06075880858659784,0.7234848484848485,0.753763440860215,0.796969696969697,0.7587239328771587,0.06452672788564637,0.7361622248719023,0.7769528441854417,0.814274322169059,0.7734693969604836,0.06072724253986976,0.7365196078431373,0.7772671568627452,0.815716911764706,0.7741421568627451,0.060601086424285355,0.47607789794572464,0.5587385300970562,0.6337785761667992,0.5540118660058883,0.1209791113299763,0.6920955882352942,0.7058823529411765,0.7647058823529411,0.7257352941176471,0.08204746096982854,0.7892156862745098,0.8333333333333334,0.8700980392156863,0.8225490196078432,0.0806549071289601,0.7589285714285714,0.7991071428571428,0.8459821428571428,0.8000144592249855,0.07303959145766446,0.725,0.75,0.7738095238095238,0.7598412698412699,0.06275944164400359,0.8149269511726259,0.8422661956939639,0.8806228373702422,0.8460507977700884,0.04902283625420676
d_mobilenet_resnet50_umap_100_mlp,10,0.6470588235294118,0.6470588235294118,0.6834033613445378,0.6518487394957984,0.04821842263100498,0.5467032967032966,0.6180371352785146,0.6705357142857142,0.6127516418017204,0.08712573758230477,0.5467032967032966,0.6180371352785146,0.6705357142857142,0.6127516418017204,0.08712573758230477,0.611111111111111,0.6928571428571428,0.724025974025974,0.6590245075610929,0.09600879722817468,0.6168206793206793,0.6407738095238095,0.6726863533003147,0.6358880746814067,0.04885110932060693,0.6470588235294118,0.6649305555555556,0.6838235294117647,0.6565563725490196,0.04734248707476589,0.3288977349501851,0.38567954963317597,0.4143318801134574,0.35548345547671645,0.11265682883300607,0.6452205882352942,0.7647058823529411,0.9237132352941176,0.7386029411764705,0.2263838987168289,0.4509803921568627,0.48529411764705876,0.6470588235294117,0.5745098039215686,0.21632791161085763,0.584866220735786,0.6282894736842105,0.6599999999999999,0.6620292914560648,0.14166267823874495,0.6354166666666666,0.7165775401069518,0.8607954545454546,0.7464527921931574,0.14363779019404213,0.7647058823529411,0.7918709150326797,0.8313148788927336,0.7931757016532103,0.06451462402057707
d_mobilenet_resnet50_umap_100_logistic,10,0.7371848739495799,0.7680672268907562,0.8161764705882353,0.7778991596638655,0.05149804903990131,0.75987525987526,0.7902439024390244,0.8273809523809524,0.7918564540013607,0.04904924143242191,0.75987525987526,0.7902439024390244,0.8273809523809524,0.7918564540013607,0.04904924143242191,0.7068311195445921,0.746031746031746,0.806344696969697,0.7583164931628094,0.06403193609228662,0.7336806882033285,0.7628968253968254,0.8156723484848485,0.775086473582085,0.05280324627273476,0.7341196895424836,0.7655228758169934,0.8161764705882353,0.7765522875816993,0.05352216615168599,0.4786639274634185,0.5533013864086003,0.6360017368984485,0.5636239427313451,0.10633981968974424,0.640625,0.7352941176470589,0.7647058823529411,0.725,0.10993678498837132,0.7777777777777778,0.8284313725490196,0.8872549019607843,0.8281045751633987,0.08688960111777255,0.7449392712550607,0.8009868421052632,0.8583333333333334,0.8084924582641302,0.0758441898889561,0.7098214285714286,0.7573099415204678,0.7973684210526316,0.7661580475058063,0.07181369978711093,0.8064686658977317,0.8630634851980008,0.8910034602076123,0.8513228085351787,0.05003424033595672
d_mobilenet_resnet50_umap_100_random_forest,10,0.726890756302521,0.7827731092436975,0.8161764705882353,0.7662184873949579,0.06718696293282223,0.703125,0.7689393939393939,0.8120777027027027,0.7381618343046074,0.10751794793534995,0.703125,0.7689393939393939,0.8120777027027027,0.7381618343046074,0.10751794793534995,0.7461799660441426,0.7836257309941521,0.8176470588235294,0.7845236170822908,0.04802569095173565,0.7251005116959064,0.7811195108521085,0.8156723484848485,0.7613427256934491,0.07502036982422775,0.7291666666666666,0.7830882352941176,0.8183210784313725,0.7675040849673203,0.06775520660482835,0.46584501745244805,0.5732537526097887,0.6368972460805308,0.5484265524503562,0.12230931103450111,0.8235294117647058,0.8492647058823529,0.9237132352941176,0.8621323529411764,0.06436449044121907,0.625,0.7140522875816994,0.7647058823529411,0.672875816993464,0.1429586567291643,0.6785714285714286,0.743421052631579,0.7777777777777778,0.7252306270727323,0.0718728749746476,0.7921052631578948,0.8348214285714286,0.8705357142857143,0.8384116541353384,0.06094935963323989,0.8558727412533641,0.8700139369473279,0.8922064230103807,0.8730626441753172,0.045624102785510004
