experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_resnet101_densenet169_logistic,A,logistic,7,308,34,181888,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.930795847750865,0.0513307619839906,1.483161152980756,0.0264815560076385
a_resnet101_densenet169_random_forest,A,random_forest,7,308,34,181888,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882352,0.9333333333333332,0.8421052631578947,0.9498269896193772,0.0513307619839906,1.1073772400268354,0.011294278956484
a_resnet101_densenet169_adaboost,A,adaboost,7,308,34,181888,8,0.7352941176470589,0.7567567567567568,0.7567567567567568,0.7096774193548387,0.7332170880557978,0.7352941176470589,0.4780914437337574,11,6,3,14,0.6470588235294118,0.8235294117647058,0.7857142857142857,0.7,0.8200692041522492,0.0513307619839906,64.997658888984,0.0954574309871532
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,7,308,34,181888,8,0.6176470588235294,0.5517241379310345,0.5517241379310345,0.6666666666666666,0.6091954022988506,0.6176470588235294,0.2461829819586654,13,4,9,8,0.7647058823529411,0.4705882352941176,0.5909090909090909,0.6666666666666666,0.6176470588235293,0.0513307619839906,0.1322308839880861,0.0243158349767327
a_resnet101_densenet169_decision_tree,A,decision_tree,8,308,34,181888,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8529411764705882,0.7171371656006361,13,4,1,16,0.7647058823529411,0.9411764705882352,0.9285714285714286,0.8,0.8529411764705882,0.0506638360093347,5.196514241979457,0.0021597009617835
a_resnet101_densenet169_rbf_svm,A,rbf_svm,8,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9965397923875432,0.0506638360093347,3.5353716040262952,1.6046514799818397
a_resnet101_densenet169_linear_svm,A,linear_svm,8,308,34,181888,8,0.9705882352941176,0.9714285714285714,0.9714285714285714,0.9696969696969696,0.9705627705627706,0.9705882352941176,0.9428090415820634,16,1,0,17,0.9411764705882352,1.0,1.0,0.9444444444444444,0.9965397923875432,0.0506638360093347,3.385453391005285,0.570237363979686
a_resnet101_densenet169_mlp,A,mlp,8,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9965397923875432,0.0506638360093347,294.55336033698404,0.0125106400228105
a_resnet101_densenet169_logistic,A,logistic,8,308,34,181888,8,0.9411764705882352,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882352,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9965397923875432,0.0506638360093347,1.670447979005985,0.0164980380213819
a_resnet101_densenet169_random_forest,A,random_forest,8,308,34,181888,8,0.9705882352941176,0.9696969696969696,0.9696969696969696,0.9714285714285714,0.9705627705627706,0.9705882352941176,0.9428090415820634,17,0,1,16,1.0,0.9411764705882352,0.9444444444444444,1.0,1.0,0.0506638360093347,1.119973704975564,0.0112328879768028
