rank_position,experiment,approach,model,extractors,reduction,components,classifier,average_friedman_rank,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,training_seconds_total,prediction_seconds_total,pooled_accuracy,pooled_obstructed_recall,pooled_clear_recall,accuracy_iqr
231,a_efficientnetb5_gaussian_nb,A,EfficientNetB5; full features; Gaussian naive Bayes,EfficientNetB5,full,,gaussian_nb,54.05,10,0.7647058823529411,0.7827731092436975,0.8235294117647058,0.7809243697478991,0.0448740020352403,0.75,0.7828282828282829,0.8207720588235294,0.7747957907245834,0.0620975876013425,0.75,0.7828282828282829,0.8207720588235294,0.7747957907245834,0.0620975876013425,0.7679738562091503,0.7817460317460317,0.8,0.7836522679247138,0.0323307746725691,0.7638888888888888,0.7825906120023767,0.8202537593984962,0.7792240293246484,0.0451693120377082,0.7662377450980391,0.7826797385620914,0.8185763888888888,0.780657679738562,0.0430132866593091,0.535456407520067,0.5693029582811626,0.64772840235125,0.5687923496008221,0.0863560795957851,0.7794117647058822,0.8235294117647058,0.8235294117647058,0.807720588235294,0.0586714230305572,0.6764705882352942,0.7647058823529411,0.8120915032679739,0.75359477124183,0.1144693077088186,0.7092105263157894,0.7712418300653594,0.815015479876161,0.7699471718511965,0.0815087630615135,0.7797619047619048,0.8,0.8207720588235294,0.8065289041024336,0.0339637452215486,0.7662377450980391,0.7826797385620914,0.8185763888888888,0.780657679738562,0.0430132866593091,135.0,32.0,43.0,132.0,3.204227484937291,0.7415625320281828,0.7807017543859649,0.8083832335329342,0.7542857142857143,0.05882352941176472
232,a_efficientnetb1_efficientnetb5_decision_tree,A,EfficientNetB1+EfficientNetB5; full features; decision tree,EfficientNetB1+EfficientNetB5,full,,decision_tree,53.75,10,0.7352941176470589,0.753781512605042,0.8088235294117647,0.7630252100840336,0.0767179794898031,0.7311688311688311,0.7573529411764706,0.8016826923076923,0.767565743080449,0.0696603966391762,0.7311688311688311,0.7573529411764706,0.8016826923076923,0.767565743080449,0.0696603966391762,0.7029556650246306,0.753781512605042,0.8120915032679739,0.7546144434785408,0.0942099894332749,0.7308484618829446,0.7533730158730159,0.8083639705882353,0.761090093279495,0.0788785504228994,0.7317708333333334,0.7540849673202614,0.8088235294117647,0.7620710784313725,0.0782011636825292,0.4734879049553656,0.5081699346405228,0.6219663216470469,0.5278979634765132,0.1542774190044097,0.7205882352941176,0.7886029411764706,0.8235294117647058,0.7643382352941177,0.1279032557806586,0.7099673202614379,0.7647058823529411,0.8194444444444444,0.7598039215686274,0.0759447562474882,0.6937134502923976,0.7507739938080495,0.7844129554655871,0.7512436823582334,0.0714822172665044,0.726890756302521,0.7823529411764706,0.8250000000000001,0.7805061115355232,0.0881495487109594,0.7317708333333334,0.7540849673202614,0.8088235294117647,0.7620710784313725,0.0782011636825292,128.0,39.0,42.0,133.0,401.69018313789275,0.0605329509708096,0.7631578947368421,0.7664670658682635,0.76,0.07352941176470584
233,a_efficientnetb1_decision_tree,A,EfficientNetB1; full features; decision tree,EfficientNetB1,full,,decision_tree,49.8,10,0.7352941176470589,0.753781512605042,0.7867647058823529,0.7547899159663866,0.0626522422161826,0.7342105263157894,0.7672672672672673,0.7899929527836504,0.7598955121355724,0.061818587783035,0.7342105263157894,0.7672672672672673,0.7899929527836504,0.7598955121355724,0.061818587783035,0.6818181818181818,0.7596153846153846,0.7973684210526316,0.7420747464193983,0.0808931198813085,0.718872370612547,0.7517091253933359,0.7864267676767677,0.7509851292774854,0.0640988656646376,0.7254901960784313,0.7532679738562091,0.7901348039215687,0.7534926470588236,0.0634549450937074,0.4870278733354758,0.5179727394134751,0.5864441462640533,0.5194674864026847,0.124803694570472,0.6176470588235294,0.7591911764705883,0.8805147058823529,0.742279411764706,0.1453789882378771,0.6805555555555556,0.7712418300653594,0.8235294117647058,0.7647058823529411,0.1111644965517117,0.7199248120300752,0.7596153846153846,0.7973684210526316,0.7622206010363906,0.0799709660021966,0.6942105263157895,0.7850877192982456,0.8451417004048583,0.770685560053981,0.0905728282098554,0.7254901960784313,0.7532679738562091,0.7901348039215687,0.7534926470588236,0.0634549450937074,124.0,43.0,41.0,134.0,67.17106630798662,0.0110279570799317,0.7543859649122807,0.7425149700598802,0.7657142857142857,0.051470588235294046
234,a_resnet50_decision_tree,A,ResNet50; full features; decision tree,ResNet50,full,,decision_tree,48.75,10,0.678781512605042,0.7352941176470589,0.7941176470588235,0.7402521008403362,0.0836062428570685,0.661764705882353,0.733974358974359,0.7844574780058651,0.7393537054842358,0.0879554292000256,0.661764705882353,0.733974358974359,0.7844574780058651,0.7393537054842358,0.0879554292000256,0.661764705882353,0.7478632478632479,0.8,0.7375406233418405,0.086000588246471,0.6723781409543368,0.7348856209150327,0.7935800903542839,0.738447164413038,0.0838046759954485,0.6749897875816993,0.7352941176470589,0.7974877450980393,0.7401143790849674,0.0834377394113248,0.3601547329759769,0.472439347932768,0.5996715275803719,0.4870186712233678,0.1703205965421673,0.661764705882353,0.7591911764705883,0.8235294117647058,0.748529411764706,0.1095865100780216,0.661764705882353,0.7058823529411765,0.7638888888888888,0.7316993464052288,0.1274039538588171,0.6583710407239819,0.7213622291021672,0.7467105263157895,0.7368056178427695,0.1098097957307305,0.6764705882352942,0.7655677655677655,0.8375,0.7571611721611722,0.0867140945704723,0.6749897875816993,0.7352941176470589,0.7974877450980393,0.7401143790849674,0.0834377394113248,125.0,42.0,47.0,128.0,24.696512422931846,0.012399742030538199,0.7397660818713451,0.7485029940119761,0.7314285714285714,0.11533613445378144
235,a_xception_resnet50_decision_tree,A,Xception+ResNet50; full features; decision tree,Xception+ResNet50,full,,decision_tree,48.3,10,0.6397058823529412,0.7390756302521009,0.8235294117647058,0.7284033613445378,0.115452249371038,0.6764705882352942,0.7262672811059908,0.8308823529411765,0.7321815607963615,0.1158568804591262,0.6764705882352942,0.7262672811059908,0.8308823529411765,0.7321815607963615,0.1158568804591262,0.6348039215686275,0.7482517482517483,0.8125,0.7218162274957407,0.120644635533792,0.6333671399594321,0.7372595146788696,0.8229166666666667,0.7269988941460511,0.1162004838557082,0.6348039215686275,0.7410130718954249,0.8233762254901961,0.7281658496732026,0.1159521829515917,0.2741253734749533,0.4909155126070582,0.6467524509803921,0.4592309448936554,0.2319313564461391,0.661764705882353,0.7352941176470589,0.8207720588235294,0.7246323529411764,0.1341164511255588,0.6348039215686275,0.7434640522875817,0.8308823529411765,0.7316993464052287,0.1310222516267672,0.631993006993007,0.7279411764705883,0.8207720588235294,0.7239140361702281,0.1221923627474695,0.6452205882352942,0.7558479532163742,0.8308823529411765,0.7382943123268201,0.1179572956057293,0.6348039215686275,0.7410130718954248,0.8233762254901961,0.7281658496732025,0.1159521829515917,121.0,46.0,47.0,128.0,92.60590052604675,0.0337916199350725,0.7280701754385965,0.7245508982035929,0.7314285714285714,0.1838235294117646
236,a_efficientnetb5_decision_tree,A,EfficientNetB5; full features; decision tree,EfficientNetB5,full,,decision_tree,47.55,10,0.7132352941176471,0.7827731092436975,0.7941176470588235,0.7604201680672269,0.0572107165588822,0.7091733870967742,0.7791327913279134,0.796969696969697,0.7609124920208712,0.0649812811980963,0.7091733870967742,0.7791327913279134,0.796969696969697,0.7609124920208712,0.0649812811980963,0.7075825825825826,0.7694497153700189,0.796969696969697,0.7563379755220362,0.0594583428978693,0.7095401422764228,0.7818720048321566,0.7935800903542839,0.7586252337714537,0.0579288704638509,0.7108353758169934,0.7826797385620915,0.7948835784313726,0.7602124183006536,0.057828784878971,0.4313832632853366,0.5658696555597542,0.5976143046671968,0.526378654320483,0.1147036717571747,0.7205882352941176,0.7647058823529411,0.8207720588235294,0.7661764705882352,0.0940071604346977,0.661764705882353,0.75,0.8562091503267973,0.754248366013072,0.1048222389863556,0.6973684210526316,0.7573529411764706,0.8048128342245989,0.7567455738276172,0.0768668979052807,0.7333333333333333,0.7638888888888888,0.8308823529411765,0.775826888726505,0.0657930565975589,0.7108353758169934,0.7826797385620914,0.7948835784313726,0.7602124183006536,0.0578287848789711,128.0,39.0,43.0,132.0,350.55818109214306,0.046468361979350004,0.7602339181286549,0.7664670658682635,0.7542857142857143,0.0808823529411764
237,a_inceptionv3_gaussian_nb,A,InceptionV3; full features; Gaussian naive Bayes,InceptionV3,full,,gaussian_nb,47.2,10,0.7352941176470589,0.75,0.7985294117647059,0.7631932773109243,0.044228973407469,0.7273809523809524,0.7793522267206479,0.8081081081081082,0.7695766829609042,0.0522748378232349,0.7273809523809524,0.7793522267206479,0.8081081081081082,0.7695766829609042,0.0522748378232349,0.7112299465240642,0.7512820512820513,0.7878787878787878,0.7530543695655257,0.0464055178368975,0.7294429708222812,0.7482342219184324,0.797993447993448,0.761315526263215,0.0446929064083514,0.7352941176470589,0.75,0.7980494281045751,0.7630106209150326,0.0432950920727189,0.4766448815726065,0.5185353716596266,0.5973163314713473,0.5329881764633277,0.085405674286973,0.7058823529411765,0.75,0.8005514705882353,0.743014705882353,0.0864200880168564,0.7328431372549019,0.8006535947712419,0.8700980392156863,0.7830065359477123,0.1003622148825148,0.7169117647058824,0.7886029411764706,0.8308823529411765,0.7741732532173708,0.0706279733907161,0.7222222222222222,0.7697368421052632,0.8176470588235294,0.7660414181621611,0.0544772882576811,0.7352941176470587,0.75,0.7980494281045751,0.7654327662437523,0.0475276551409836,124.0,43.0,38.0,137.0,0.9232906401739452,0.1615405500051561,0.7631578947368421,0.7425149700598802,0.7828571428571428,0.06323529411764706
238,a_inceptionresnetv2_decision_tree,A,InceptionResNetV2; full features; decision tree,InceptionResNetV2,full,,decision_tree,45.85,10,0.707983193277311,0.7352941176470589,0.7941176470588235,0.751344537815126,0.0465971248708571,0.6930443548387097,0.7530364372469636,0.7935483870967742,0.7505241546683495,0.0564311086495181,0.6930443548387097,0.7530364372469636,0.7935483870967742,0.7505241546683495,0.0564311086495181,0.7222222222222222,0.7387914230019492,0.7800982800982801,0.7467128818308492,0.0520713406392315,0.7066885964912282,0.7313300294390395,0.7906277638771737,0.7486185182495995,0.0467056762873409,0.7131842320261438,0.7322303921568628,0.7941176470588236,0.7518790849673203,0.046398288109789,0.4330705662674643,0.4744239927478808,0.595524641247595,0.5154859400680276,0.0973027083382919,0.6599264705882353,0.8125,0.8235294117647058,0.7602941176470588,0.1158435081372585,0.6470588235294118,0.7418300653594772,0.8120915032679739,0.7434640522875817,0.1236875220116049,0.6881578947368421,0.7573529411764706,0.7692307692307693,0.7543518298007462,0.0992177150161806,0.719047619047619,0.7857142857142857,0.8140756302521008,0.7735434173669468,0.0675184052007843,0.7131842320261438,0.7322303921568627,0.7941176470588236,0.7518790849673203,0.046398288109789,127.0,40.0,45.0,130.0,41.26088662503753,0.012417560035828,0.7514619883040936,0.7604790419161677,0.7428571428571429,0.08613445378151252
239,a_vgg16_vgg19_decision_tree,A,VGG16+VGG19; full features; decision tree,VGG16+VGG19,full,,decision_tree,43.7,10,0.7352941176470589,0.75,0.7697478991596639,0.7512605042016807,0.0331054043757852,0.7418207681365576,0.7669683257918551,0.7768817204301075,0.7583753251251754,0.0332353428009001,0.7418207681365576,0.7669683257918551,0.7768817204301075,0.7583753251251754,0.0332353428009001,0.7128136200716846,0.7464285714285714,0.7610294117647058,0.7406595316678415,0.0454315758009046,0.7303865001306603,0.749476911976912,0.7684791021671826,0.7495174283965086,0.0339857584128549,0.7306985294117647,0.7521446078431372,0.769046160130719,0.7512254901960784,0.033417901244609,0.4725902672549425,0.5073979922593164,0.5421164170334337,0.5080172322382993,0.0651688555677893,0.661764705882353,0.7352941176470589,0.8125,0.736764705882353,0.0974584514041553,0.7099673202614379,0.8006535947712419,0.8235294117647058,0.7656862745098039,0.0735443380315227,0.7291666666666666,0.7692307692307693,0.7837301587301587,0.7542596876807404,0.0435040551812962,0.719047619047619,0.743421052631579,0.809375,0.7594300088456435,0.0610773900547665,0.7306985294117647,0.7521446078431372,0.769046160130719,0.7512254901960784,0.033417901244609,123.0,44.0,41.0,134.0,7.979558755934704,0.0080029400414783,0.7514619883040936,0.7365269461077845,0.7657142857142857,0.03445378151260503
240,a_resnet152v2_gaussian_nb,A,ResNet152V2; full features; Gaussian naive Bayes,ResNet152V2,full,,gaussian_nb,42.7,10,0.6911764705882353,0.7390756302521009,0.7647058823529411,0.7314285714285714,0.0848672007374941,0.6009852216748768,0.7096774193548387,0.7410714285714286,0.6693524014625921,0.1454692432955005,0.6009852216748768,0.7096774193548387,0.7410714285714286,0.6693524014625921,0.1454692432955005,0.7473287240729101,0.7692307692307693,0.7944444444444445,0.770089894502678,0.0575669671702648,0.6714305101474307,0.7363355911743009,0.7622023809523809,0.719721147982635,0.0995308122786392,0.6931168300653595,0.7466299019607843,0.7647058823529411,0.7350490196078432,0.0835868009880717,0.4368406706923743,0.5182411683588881,0.5576473615825995,0.4984751976213982,0.1510998186890071,0.8768382352941176,0.9375,0.9411764705882352,0.9044117647058824,0.0494770324465351,0.4918300653594771,0.5996732026143792,0.6380718954248367,0.5656862745098039,0.1677803932115151,0.6245819397993311,0.6742424242424242,0.7193675889328064,0.6751172702202449,0.0821309053821778,0.8115384615384615,0.8605769230769231,0.9090909090909092,0.8566928904428904,0.0661251229479304,0.6931168300653594,0.7466299019607843,0.7647058823529412,0.7350490196078432,0.0835868009880717,151.0,16.0,76.0,99.0,0.7428907909779806,0.1189551449497225,0.7309941520467836,0.9041916167664671,0.5657142857142857,0.07352941176470584
241,a_densenet169_decision_tree,A,DenseNet169; full features; decision tree,DenseNet169,full,,decision_tree,41.1,10,0.661764705882353,0.7394957983193278,0.7697478991596639,0.7221008403361344,0.08376900449529,0.6764705882352942,0.7361111111111112,0.7708333333333334,0.7234377387318562,0.0797256380780096,0.6764705882352942,0.7361111111111112,0.7708333333333334,0.7234377387318562,0.0797256380780096,0.6452205882352942,0.7352941176470589,0.7777777777777778,0.7199806892453952,0.0890388497058372,0.660845588235294,0.7389705882352942,0.7694035947712418,0.7217092139886258,0.0837966117964505,0.6623774509803921,0.7393790849673203,0.7696078431372548,0.7227941176470588,0.0840928444095463,0.3262974958263262,0.4806092825732908,0.540141242593835,0.4469294219175483,0.1689775471566233,0.6452205882352942,0.7573529411764706,0.8235294117647058,0.7367647058823529,0.1055231743772052,0.6764705882352942,0.7058823529411765,0.7222222222222222,0.7088235294117646,0.0824072454125097,0.6666666666666666,0.7213622291021672,0.7368421052631579,0.7065918472652218,0.0854328014864066,0.6658496732026145,0.7638888888888888,0.8,0.7416873065015479,0.0926138988182364,0.6623774509803921,0.7393790849673202,0.7696078431372548,0.7227941176470588,0.0840928444095463,123.0,44.0,51.0,124.0,35.6749004770536,0.0111019100877451,0.7222222222222222,0.7365269461077845,0.7085714285714285,0.10798319327731087
242,a_efficientnetb6_decision_tree,A,EfficientNetB6; full features; decision tree,EfficientNetB6,full,,decision_tree,40.45,10,0.661764705882353,0.7394957983193278,0.7884453781512605,0.7309243697478992,0.0939330589510635,0.6764705882352942,0.743421052631579,0.7992845786963434,0.7364868135495071,0.1001905786450779,0.6764705882352942,0.743421052631579,0.7992845786963434,0.7364868135495071,0.1001905786450779,0.640625,0.7400379506641366,0.7777777777777778,0.7226017459769831,0.090067070067887,0.660845588235294,0.7380299707602339,0.7871870922155552,0.729544279763245,0.0935388639645858,0.661764705882353,0.738562091503268,0.786968954248366,0.7298406862745098,0.0929839449367815,0.3250720056302478,0.4810889626365376,0.576682585358253,0.4641396726362058,0.188945291671464,0.6470588235294118,0.6966911764705883,0.8051470588235294,0.7136029411764706,0.101419217127944,0.7058823529411765,0.7140522875816994,0.8194444444444444,0.746078431372549,0.1204287656931731,0.6764705882352942,0.7350877192982456,0.7842105263157895,0.7375180598555212,0.1047450034036087,0.6486842105263158,0.7393048128342246,0.7973684210526316,0.7312162257247395,0.0968978891597238,0.661764705882353,0.7385620915032679,0.786968954248366,0.7298406862745098,0.0929839449367815,119.0,48.0,44.0,131.0,470.8084780210629,0.0706650281208563,0.7309941520467836,0.7125748502994012,0.7485714285714286,0.12668067226890745
243,a_resnet101v2_decision_tree,A,ResNet101V2; full features; decision tree,ResNet101V2,full,,decision_tree,40.2,10,0.6838235294117647,0.7058823529411765,0.7867647058823529,0.7288235294117646,0.0954742910617751,0.6913006756756757,0.7140522875816994,0.7911764705882354,0.7365199017017903,0.0894867777721319,0.6913006756756757,0.7140522875816994,0.7911764705882354,0.7365199017017903,0.0894867777721319,0.6557459677419355,0.7140522875816994,0.7820855614973261,0.7194923619496675,0.1046156558329894,0.681664275162259,0.7053717320261439,0.7866310160427807,0.7280061318257289,0.0961482856212711,0.6816789215686274,0.708843954248366,0.7875306372549019,0.7290032679738563,0.0959376991344491,0.3647248691528979,0.4221321469591802,0.5742946794180628,0.459292991643538,0.1913734127895563,0.6305147058823529,0.7352941176470589,0.8125,0.7191176470588234,0.1175729954779882,0.6764705882352942,0.7434640522875817,0.7745098039215687,0.7388888888888888,0.0961750881021009,0.6541666666666667,0.7196078431372549,0.7647058823529411,0.7230882352941177,0.1022897872968997,0.6842105263157895,0.7352941176470589,0.8140756302521008,0.7375050371025604,0.0955637379000322,0.6816789215686274,0.708843954248366,0.7875306372549019,0.7290032679738562,0.0959376991344492,120.0,47.0,46.0,129.0,19.903492075158283,0.0128669269615779,0.7280701754385965,0.718562874251497,0.7371428571428571,0.1029411764705882
244,a_mobilenet_resnet101_decision_tree,A,MobileNet+ResNet101; full features; decision tree,MobileNet+ResNet101,full,,decision_tree,40.15,10,0.6859243697478992,0.7352941176470589,0.7867647058823529,0.728655462184874,0.0853615432651026,0.7234848484848485,0.729490022172949,0.7911764705882354,0.7374293012600043,0.0874597370637818,0.7234848484848485,0.729490022172949,0.7911764705882354,0.7374293012600043,0.0874597370637818,0.6603415559772297,0.7428571428571429,0.763184584178499,0.715325429415595,0.0923802598856554,0.6839620692799061,0.7350649350649351,0.7833515369012326,0.7263773653377996,0.0862864829960868,0.6858660130718954,0.7395833333333333,0.7867647058823529,0.7286356209150326,0.0858870895902678,0.3759525808910882,0.4816819945354498,0.5742946794180628,0.463543724437053,0.1724844654136036,0.6029411764705883,0.7352941176470589,0.8005514705882353,0.7066176470588236,0.1221660683278004,0.6805555555555556,0.7647058823529411,0.8235294117647058,0.7506535947712418,0.1210577383168019,0.6896284829721362,0.7207792207792207,0.8005514705882353,0.7369383518957822,0.1051814360108797,0.6696859903381642,0.7459893048128342,0.7944444444444445,0.7331652522669148,0.0911610953537139,0.6858660130718953,0.7395833333333333,0.7867647058823529,0.7286356209150326,0.0858870895902678,118.0,49.0,44.0,131.0,40.00425691896817,0.0190251861931752,0.7280701754385965,0.7065868263473054,0.7485714285714286,0.10084033613445376
245,a_resnet101_densenet121_decision_tree,A,ResNet101+DenseNet121; full features; decision tree,ResNet101+DenseNet121,full,,decision_tree,38.55,10,0.6928571428571428,0.7352941176470589,0.7794117647058824,0.7370588235294118,0.0786246617853373,0.7088989441930619,0.7498069498069498,0.7729528535980149,0.7514716178073813,0.0620707923498859,0.7088989441930619,0.7498069498069498,0.7729528535980149,0.7514716178073813,0.0620707923498859,0.6562847608453838,0.7159498207885304,0.78992628992629,0.7170809494613721,0.1028377981837276,0.6896793249971618,0.7313300294390395,0.7781428684654491,0.7342762836343768,0.0808612924661029,0.6911764705882353,0.7352941176470589,0.7853860294117647,0.7375408496732027,0.0813393028798729,0.388253319668239,0.4747479822623945,0.5884985265849505,0.482560056253514,0.1622987875855139,0.5882352941176471,0.6764705882352942,0.8529411764705882,0.7080882352941177,0.1655019859195939,0.7328431372549019,0.7712418300653594,0.8120915032679739,0.7669934640522875,0.0683771414674089,0.6978021978021978,0.7321428571428572,0.7885338345864662,0.7412328899171005,0.0701450307449474,0.6704545454545454,0.711111111111111,0.84375,0.7490212565212566,0.1194171097420968,0.6911764705882353,0.7352941176470587,0.7853860294117647,0.7375408496732027,0.0813393028798729,118.0,49.0,41.0,134.0,54.41389021201758,0.0189844479900779,0.7368421052631579,0.7065868263473054,0.7657142857142857,0.08655462184873952
246,a_resnet101_densenet169_decision_tree,A,ResNet101+DenseNet169; full features; decision tree,ResNet101+DenseNet169,full,,decision_tree,38.2,10,0.698109243697479,0.7390756302521009,0.7867647058823529,0.7457983193277311,0.0576952620412688,0.7202797202797203,0.7669683257918551,0.7860310421286031,0.7616052558089861,0.0516411369012076,0.7202797202797203,0.7669683257918551,0.7860310421286031,0.7616052558089861,0.0516411369012076,0.6666666666666666,0.723205964585275,0.7820855614973261,0.7236890555649961,0.0748228839308726,0.6920605620448264,0.7357288564185116,0.7866310160427807,0.7426471556869911,0.059370853503108,0.6936785130718954,0.7401960784313726,0.7867647058823529,0.7449550653594771,0.0582953326985641,0.4004561192674151,0.493719867702834,0.5742946794180628,0.499033626347576,0.1149491660836303,0.5882352941176471,0.7261029411764706,0.8005514705882353,0.694485294117647,0.1175634149144027,0.7647058823529411,0.7777777777777778,0.8676470588235294,0.795424836601307,0.09067212527093,0.7232142857142857,0.7647058823529411,0.8080808080808082,0.7698620660385366,0.0782534842042413,0.6852766798418972,0.7352941176470589,0.8,0.7387118305820353,0.0688487396641356,0.6936785130718954,0.7401960784313726,0.7867647058823529,0.7449550653594771,0.0582953326985641,116.0,51.0,36.0,139.0,60.853169807989616,0.0218886939692306,0.7456140350877193,0.6946107784431138,0.7942857142857143,0.08865546218487397
247,a_resnet101v2_gaussian_nb,A,ResNet101V2; full features; Gaussian naive Bayes,ResNet101V2,full,,gaussian_nb,37.9,10,0.6544117647058824,0.7058823529411765,0.7794117647058824,0.7227731092436975,0.0851986927856944,0.5836320191158901,0.6666666666666666,0.746384872080089,0.6704012688996004,0.1170184317281084,0.5836320191158901,0.6666666666666666,0.746384872080089,0.6704012688996004,0.1170184317281084,0.7283813747228381,0.7368421052631579,0.8045738045738046,0.758925705780648,0.0693217698539097,0.6332794241920914,0.7017543859649122,0.7754793383269467,0.7146634873401242,0.0910525524596768,0.6544117647058824,0.7058823529411764,0.7813521241830066,0.7261029411764707,0.0870321224116286,0.3695969464501759,0.4236592728681617,0.5864149014881808,0.4758962939824715,0.1710376326078269,0.8235294117647058,0.8786764705882353,0.9411764705882352,0.8875,0.0807001810616037,0.4779411764705882,0.5882352941176471,0.6380718954248367,0.5647058823529412,0.121114087660423,0.6006944444444444,0.6666666666666666,0.7121212121212122,0.6642917267917268,0.0680392166714678,0.7692307692307693,0.823076923076923,0.9017857142857142,0.8378005328005328,0.1072371061438745,0.6544117647058824,0.7058823529411765,0.7813521241830065,0.7261029411764707,0.0870321224116285,148.0,19.0,76.0,99.0,0.746328935027122,0.11945730703882809,0.7222222222222222,0.8862275449101796,0.5657142857142857,0.125
248,a_resnet152v2_decision_tree,A,ResNet152V2; full features; decision tree,ResNet152V2,full,,decision_tree,37.8,10,0.6764705882352942,0.7647058823529411,0.7867647058823529,0.7167226890756302,0.1010885910851147,0.6595466434176112,0.7638888888888888,0.7890749601275917,0.7251774978515216,0.1014326853484361,0.6595466434176112,0.7638888888888888,0.7890749601275917,0.7251774978515216,0.1014326853484361,0.6595466434176112,0.7416666666666667,0.7853535353535354,0.704447293963423,0.1067018448905188,0.6739319965126417,0.7626461988304093,0.7864267676767677,0.7148123959074724,0.1015179652328604,0.6743259803921569,0.7647058823529411,0.7882965686274509,0.7165849673202614,0.1009101403600743,0.3514258383823891,0.5389093846925526,0.5792793046349761,0.4382973037088081,0.2035674900559902,0.6305147058823529,0.7279411764705883,0.7647058823529411,0.6955882352941176,0.1276958432123082,0.6764705882352942,0.7434640522875817,0.8308823529411765,0.7375816993464052,0.1274374795001827,0.6541666666666667,0.7388888888888889,0.809375,0.7225625763125763,0.1156818592033744,0.6917293233082706,0.7255639097744361,0.7973684210526316,0.7209580937638214,0.1046735775348537,0.6743259803921569,0.7647058823529411,0.7882965686274509,0.7165849673202614,0.1009101403600743,116.0,51.0,46.0,129.0,20.15690556896152,0.0128121309680858,0.716374269005848,0.6946107784431138,0.7371428571428571,0.11029411764705876
249,a_vgg19_decision_tree,A,VGG19; full features; decision tree,VGG19,full,,decision_tree,37.1,10,0.7195378151260504,0.75,0.7647058823529411,0.7368067226890757,0.0459773012644205,0.7202797202797203,0.7596153846153846,0.7894736842105263,0.7516233097502448,0.046128523255841,0.7202797202797203,0.7596153846153846,0.7894736842105263,0.7516233097502448,0.046128523255841,0.6977969348659004,0.7333333333333333,0.7482142857142857,0.7169062185497113,0.0555485707515547,0.7178999583918448,0.7482342219184324,0.763267543859649,0.734264764149978,0.0465127900410351,0.7190563725490196,0.7478553921568628,0.7647058823529411,0.7354779411764707,0.0451957376469319,0.4422810440284124,0.4998129649981772,0.5417143589736739,0.4777415984657101,0.0901929953434388,0.6305147058823529,0.6966911764705883,0.7610294117647058,0.6886029411764707,0.0913142341579974,0.7058823529411765,0.8284313725490196,0.8333333333333334,0.7823529411764706,0.0767521769311878,0.7258771929824561,0.7596153846153846,0.7964285714285715,0.7561040421566737,0.05551349779531,0.7142857142857143,0.75,0.75,0.7285987696514012,0.0567311734761652,0.7190563725490196,0.7478553921568628,0.7647058823529411,0.7354779411764707,0.0451957376469318,115.0,52.0,38.0,137.0,3.200738671876024,0.0057262379559683,0.7368421052631579,0.688622754491018,0.7828571428571428,0.04516806722689071
250,a_densenet121_decision_tree,A,DenseNet121; full features; decision tree,DenseNet121,full,,decision_tree,36.15,10,0.6907563025210084,0.75,0.7867647058823529,0.7309243697478991,0.0743166342485104,0.6861607142857142,0.7669683257918551,0.8071428571428572,0.7383756194785607,0.0862980188826851,0.6861607142857142,0.7669683257918551,0.8071428571428572,0.7383756194785607,0.0862980188826851,0.6866995073891626,0.7072649572649572,0.7718216318785578,0.7184079552061133,0.0676169714760459,0.6905009920634921,0.740179360869016,0.7866310160427807,0.7283917873423369,0.07352177760639,0.6911764705882353,0.7469362745098039,0.7881944444444444,0.7304738562091503,0.0742372305056491,0.3830728183137235,0.5027393819921132,0.5973139127471974,0.4712944478074202,0.154888533899836,0.6452205882352942,0.7058823529411765,0.7647058823529411,0.7014705882352941,0.0948595908901802,0.6519607843137255,0.75,0.8700980392156863,0.7594771241830066,0.1401482906638695,0.6710526315789473,0.7434640522875817,0.8351648351648351,0.7550659832083981,0.1247912998018382,0.6864705882352942,0.7238095238095238,0.7825814536340852,0.7275811219224532,0.0726472281574007,0.6911764705882352,0.7469362745098039,0.7881944444444444,0.7304738562091503,0.0742372305056491,117.0,50.0,42.0,133.0,25.92142350488575,0.0079185379436235,0.7309941520467836,0.7005988023952096,0.76,0.09600840336134453
